path,recommendation,reasons,sharpness,brightness,contrast,noise,black_frac,white_frac,aesthetic,is_utility,face_quality,cluster_id,cluster_size,is_keeper,width,height,megapixels,file_bytes,asset_id,error
moments_09_11_18_04_57.JPG,review,blurry,79.3,147.5,76.3,0.54,0.0,0.208,0.275,False,,-1,1,True,716,1280,0.92,0,A53E6078-8AC4-4807-9C5F-2BB6788D233E/L0/001,
IMG_0679.HEIC,review,blurry;utility,79.5,104.0,76.7,0.38,0.003,0.106,0.499,True,,-1,1,True,3024,4032,12.19,0,DA6DE5C4-4111-474C-8E86-5586E4FE856E/L0/001,
IMG_0680.HEIC,review,blurry,80.2,103.5,59.1,0.43,0.012,0.025,0.42,False,0.505,-1,1,True,3024,4032,12.19,0,8AF89DB4-85E5-41AE-A44E-CACE3E9DC6B4/L0/001,
IMG_0909.HEIC,review,blurry,80.9,127.5,37.1,0.37,0.0,0.0,0.634,False,,-1,1,True,4032,3024,12.19,0,37AAF19A-CEEB-4128-8340-C73790955E89/L0/001,
IMG_0976.HEIC,review,blurry,82.6,125.0,52.6,0.47,0.0,0.0,0.511,False,0.475,93,2,True,3088,2320,7.16,0,0040EB20-15D7-4325-B5D6-98FE52C86206/L0/001,
IMG_1676.HEIC,review,blurry,83.8,98.4,62.7,0.37,0.002,0.019,0.342,False,0.557,-1,1,True,3024,4032,12.19,0,784D9F33-0A51-4348-8919-D4A6A8E5A998/L0/001,
IMG_0026.HEIC,review,blurry,84.1,128.4,56.0,0.44,0.002,0.0,0.564,False,0.521,-1,1,True,3024,4032,12.19,0,F403711D-599F-4C56-9068-3D3ED923702E/L0/001,
IMG_0979.HEIC,review,blurry,85.4,131.7,62.7,0.51,0.005,0.0,0.534,False,0.358,-1,1,True,3088,2320,7.16,0,9796F6CB-070E-4CD0-92CE-E5CB71245EB9/L0/001,
IMG_0606.HEIC,review,blurry,87.6,137.8,78.4,0.27,0.0,0.001,-0.063,False,,-1,1,True,4032,3024,12.19,0,5E7828C5-B229-47D2-96DB-51915DF0879A/L0/001,
IMG_0017.JPG,review,blurry,89.0,98.4,66.0,0.34,0.0,0.054,0.408,False,0.584,-1,1,True,3024,4032,12.19,0,F21AA204-1CB2-4BFD-AEBB-03CE1DDD1A45/L0/001,
IMG_1398.HEIC,review,blurry,90.4,142.1,74.6,0.58,0.0,0.167,0.305,False,0.557,-1,1,True,4032,3024,12.19,0,9B4D0DEC-E1BB-4DA7-9CDC-F73C7F55BACA/L0/001,
IMG_0016.JPG,review,blurry,90.9,101.1,68.5,0.41,0.0,0.032,0.498,False,0.588,-1,1,True,3024,4032,12.19,0,27E928E1-976B-4B04-8427-520BF5A7BEC3/L0/001,
IMG_0326.HEIC,review,blurry,91.4,133.9,67.0,0.49,0.0,0.009,0.373,False,0.336,-1,1,True,2320,3088,7.16,0,8C903431-CA37-4E5A-AFB0-AFFAEDEB7CE9/L0/001,
IMG_0018.JPG,review,blurry,92.6,118.0,78.0,0.31,0.0,0.125,0.317,False,0.643,-1,1,True,3024,4032,12.19,0,18CF0FDD-FD5A-4116-AE1B-8EB9CB26D708/L0/001,
IMG_0911.HEIC,review,blurry;low_aesthetic,93.5,117.7,58.8,0.72,0.0,0.004,-0.124,False,,-1,1,True,3024,4032,12.19,0,032D38FB-0D9A-4AC9-BB1C-0A2D1BA973B1/L0/001,
moments_09_11_18_02_37.JPG,review,blurry,93.9,147.9,67.6,0.6,0.0,0.026,0.231,False,,-1,1,True,716,1280,0.92,0,483188AF-A7D0-455B-8F6C-BE69B34FEDBC/L0/001,
IMG_1928.HEIC,review,blurry,95.6,133.7,63.1,0.65,0.001,0.0,0.446,False,0.551,-1,1,True,3024,4032,12.19,0,39A46B64-C69E-4BAC-9255-08A61B43F05F/L0/001,
IMG_1929.HEIC,review,blurry,96.9,123.0,66.8,0.61,0.008,0.0,0.463,False,0.527,-1,1,True,3024,4032,12.19,0,01CC34C6-3064-4E1F-9A01-8DA858770662/L0/001,
IMG_1673.HEIC,review,blurry,97.4,99.1,72.9,0.42,0.008,0.027,0.349,False,0.659,-1,1,True,3024,4032,12.19,0,960B01AC-1F14-42B7-B4E6-844DC5A91C70/L0/001,
IMG_1691.HEIC,review,utility,118.9,158.5,66.5,0.43,0.008,0.0,0.0,True,,-1,1,True,3024,4032,12.19,0,0B0304AF-15E9-40DC-9D1F-BD4ACA28D291/L0/001,
IMG_1605.HEIC,review,utility,164.6,125.3,66.3,0.62,0.001,0.001,0.204,True,,-1,1,True,3024,4032,12.19,0,FE8DC59B-5DDD-4E13-9973-CAED64E69089/L0/001,
IMG_0855.HEIC,review,utility,167.5,147.3,62.2,0.31,0.018,0.0,0.531,True,,-1,1,True,4032,3024,12.19,0,B9298A20-3E9C-4594-8AC8-6D39059E0D0C/L0/001,
IMG_0039.JPG,review,utility,225.5,132.1,56.3,0.54,0.0,0.011,0.438,True,,-1,1,True,3024,4032,12.19,0,3B99E5C6-F282-4DF4-B709-37DD992919C7/L0/001,
IMG_0150.HEIC,review,dark;utility,274.0,47.7,53.0,0.61,0.093,0.022,0.418,True,,-1,1,True,3024,4032,12.19,0,A4A6DD04-2DCB-4AC3-91F9-C4D7D71B5C21/L0/001,
IMG_0767.HEIC,review,utility,275.5,155.9,51.7,0.79,0.0,0.0,0.343,True,,-1,1,True,3024,4032,12.19,0,EA07EE49-357F-44E4-8763-F37AA68AFC8C/L0/001,
IMG_0766.HEIC,review,utility,291.4,143.2,65.0,0.57,0.006,0.001,0.249,True,,-1,1,True,3024,4032,12.19,0,832C73DA-D7AD-47A3-9C06-03082A826AD9/L0/001,
IMG_1050.HEIC,review,dark,327.5,47.4,43.2,0.73,0.003,0.012,0.184,False,,-1,1,True,4032,3024,12.19,0,AE97252F-17E3-45E7-B92E-16440B85DD61/L0/001,
IMG_1095.HEIC,review,utility,354.0,101.1,62.2,1.64,0.013,0.001,0.475,True,,-1,1,True,3024,4032,12.19,0,86D775E5-37B7-47A0-95FA-312F56AC3AE4/L0/001,
IMG_1094.HEIC,review,utility,357.0,108.5,64.9,0.93,0.005,0.001,0.559,True,0.462,-1,1,True,3024,4032,12.19,0,A09A3550-C3E5-407C-B16D-69E953E354FD/L0/001,
IMG_0387.HEIC,review,utility,375.2,125.5,59.0,1.74,0.016,0.004,0.495,True,,-1,1,True,3024,4032,12.19,0,B7349331-5E1D-42DB-96DD-B6EF1C3EDE97/L0/001,
IMG_1644.HEIC,review,utility,411.0,96.9,58.4,0.58,0.012,0.003,0.448,True,,35,2,True,4032,3024,12.19,0,47FC5D29-FE7B-4E55-91AF-502493CB7EA6/L0/001,
IMG_0148.HEIC,review,dark;utility,425.2,43.1,42.6,1.13,0.078,0.005,0.273,True,,-1,1,True,3024,4032,12.19,0,B0669DFE-BCC7-4E43-A408-B2FEE1F70BE5/L0/001,
IMG_1093.HEIC,review,utility,464.5,114.9,65.5,0.81,0.008,0.001,0.497,True,,-1,1,True,3024,4032,12.19,0,54399157-D335-4A4B-BE70-2C637EFD2FEA/L0/001,
IMG_1751.HEIC,review,dark,501.7,43.8,53.0,1.36,0.02,0.022,0.356,False,,-1,1,True,4032,3024,12.19,0,B1813AD4-195F-4265-9249-B1BA15BCDAAF/L0/001,
IMG_0149.HEIC,review,utility,516.5,69.9,56.2,0.75,0.061,0.018,0.403,True,,-1,1,True,3024,4032,12.19,0,752F8F0D-A6AF-4AB3-BBBD-17B1337E3AD3/L0/001,
IMG_0937.HEIC,review,utility,579.4,118.0,59.1,1.55,0.006,0.009,0.653,True,,-1,1,True,3024,4032,12.19,0,E59A28ED-1A9A-4132-886E-64F16091D961/L0/001,
IMG_0867.HEIC,review,utility,599.1,162.0,63.6,0.36,0.002,0.002,0.45,True,,-1,1,True,4032,3024,12.19,0,8AE36DD2-8452-478C-A300-34E58F145BE8/L0/001,
IMG_0789.HEIC,review,utility,604.3,127.8,61.4,4.1,0.005,0.001,0.489,True,,-1,1,True,3024,4032,12.19,0,A3598203-D110-4BBF-A804-E6C9D09D0C62/L0/001,
IMG_0484.HEIC,review,utility,637.5,104.1,55.2,1.38,0.003,0.0,0.441,True,,-1,1,True,3024,4032,12.19,0,07BE7A31-5249-4020-95A2-80A25D1724FF/L0/001,
IMG_0082.HEIC,review,utility,639.3,154.9,62.1,0.9,0.002,0.005,0.519,True,,-1,1,True,3024,4032,12.19,0,06D6FC7F-30E4-4BCC-80D4-F26D4147CBD2/L0/001,
IMG_0790.HEIC,review,utility,663.7,114.4,82.5,0.94,0.002,0.08,0.354,True,,-1,1,True,4032,3024,12.19,0,BCCD6EC0-E885-4F10-85C4-DE2221BD9F24/L0/001,
IMG_1653.HEIC,review,utility,749.1,66.3,44.3,0.64,0.002,0.007,0.301,True,,33,2,True,3024,4032,12.19,0,6442D5FC-0205-4B92-9D46-AF2CD532EEFB/L0/001,
IMG_1030.HEIC,review,utility,754.7,139.9,81.5,2.58,0.002,0.0,0.219,True,,-1,1,True,3024,4032,12.19,0,EAC61CB0-47E5-418A-898C-BAE7C6742FD1/L0/001,
IMG_0147.HEIC,review,dark;utility,769.5,46.1,59.2,1.94,0.228,0.024,0.318,True,,-1,1,True,3024,4032,12.19,0,74BEEE88-3A02-40D5-94D8-A7047D5AD442/L0/001,
IMG_1292.HEIC,review,utility,797.7,126.8,63.6,2.85,0.004,0.035,0.421,True,,-1,1,True,3024,4032,12.19,0,779F1A48-615E-4B61-9402-7A86F7100986/L0/001,
IMG_1229.HEIC,review,utility,924.6,97.8,63.8,0.38,0.012,0.0,0.547,True,,-1,1,True,3024,4032,12.19,0,C16AB751-1D97-4E02-8475-5E470B65FBA4/L0/001,
IMG_0142.HEIC,review,utility,952.7,134.1,61.3,0.7,0.001,0.024,0.294,True,,-1,1,True,4032,3024,12.19,0,78E60418-9258-4058-ACBC-FA99A8AFA848/L0/001,
IMG_0049.HEIC,review,utility,988.9,112.2,58.2,0.5,0.001,0.029,0.258,True,,-1,1,True,3024,4032,12.19,0,BD167F94-31D6-499A-8760-6EC6FC4AA9C1/L0/001,
IMG_0080.HEIC,review,utility,1026.6,148.3,64.1,2.19,0.002,0.0,0.407,True,,-1,1,True,3024,4032,12.19,0,1C04EA71-B44C-45F6-8164-29BCA16E689A/L0/001,
IMG_0053.HEIC,review,utility,1030.0,103.3,55.8,0.58,0.001,0.033,0.495,True,,-1,1,True,3024,4032,12.19,0,4BAF98B5-1EE5-46A3-95AB-8EDC22E0BA51/L0/001,
IMG_0083.HEIC,review,utility,1062.4,146.8,56.0,1.6,0.001,0.003,0.54,True,,-1,1,True,3024,4032,12.19,0,813F25A0-AFE9-449F-B61B-F2CB1ED1F21D/L0/001,
IMG_1429.HEIC,review,dark;low_aesthetic,1070.3,34.4,44.8,0.81,0.044,0.01,-0.384,False,,-1,1,True,3024,4032,12.19,0,69362708-6B56-421B-A500-E3020782ADEB/L0/001,
be895d0b-29ad-410d-8860-9d7729098950.jpg,review,utility,1151.2,113.2,70.4,2.1,0.0,0.022,0.252,True,,-1,1,True,1200,1600,1.92,0,3F63A686-07BE-473A-A7FD-919A16AEB3A2/L0/001,
IMG_0587.HEIC,review,utility,1151.2,102.1,67.6,0.69,0.0,0.032,0.662,True,,-1,1,True,3024,4032,12.19,0,36A20F67-7D89-4715-96F2-30D5E4BCA9D7/L0/001,
IMG_0146.HEIC,review,utility,1259.7,126.4,88.6,0.85,0.005,0.106,0.343,True,,-1,1,True,3024,4032,12.19,0,1D20C082-F6C1-4A8E-86FD-EBDEB66141C7/L0/001,
IMG_0866.HEIC,review,utility,1333.9,160.7,56.2,0.51,0.002,0.0,0.493,True,,-1,1,True,4032,3024,12.19,0,24EE6B38-7ADA-446F-94FD-5A660DB705E9/L0/001,
IMG_1686.HEIC,review,utility,1395.5,114.4,56.5,0.42,0.004,0.0,0.446,True,,27,2,True,3024,4032,12.19,0,D9F05860-9523-4675-A17D-29E688FD17F8/L0/001,
IMG_1741.HEIC,review,utility,1431.5,121.8,58.5,0.77,0.003,0.004,0.456,True,,-1,1,True,3024,4032,12.19,0,450CE0E4-91F7-43DE-A648-C06F677A3E0B/L0/001,
IMG_0243.HEIC,review,utility,1723.7,166.4,55.6,1.4,0.005,0.0,0.0,True,,-1,1,True,3024,4032,12.19,0,3916043A-7F9D-4D18-85B1-A1370E183CF1/L0/001,
IMG_0783.HEIC,review,utility,1771.9,111.6,58.5,1.1,0.0,0.004,0.482,True,,-1,1,True,4032,3024,12.19,0,2D346FEC-5637-4E1E-A438-38D19BBF8E7F/L0/001,
IMG_0425.HEIC,review,utility,2056.2,132.1,65.8,1.19,0.008,0.0,0.113,True,,-1,1,True,3024,4032,12.19,0,5AAEBA22-86EA-42C0-8393-BBFA9129F494/L0/001,
IMG_0509.HEIC,review,utility,2089.6,124.7,53.3,1.4,0.0,0.002,0.348,True,,-1,1,True,3024,4032,12.19,0,001B0146-496F-413E-B473-8538561387B8/L0/001,
IMG_0577.HEIC,review,utility,2128.3,96.2,70.6,1.67,0.013,0.009,0.253,True,,-1,1,True,3024,4032,12.19,0,9699349D-13D8-4DCD-AE6A-FEDEDB23D0B5/L0/001,
IMG_0423.HEIC,review,utility,2177.3,102.5,49.4,2.07,0.008,0.0,0.503,True,,-1,1,True,4032,3024,12.19,0,1ADD60EE-39CF-4AB0-BF2E-B23E118A4996/L0/001,
IMG_0728.HEIC,review,utility,2224.3,139.8,68.5,1.12,0.006,0.013,0.371,True,,-1,1,True,4032,3024,12.19,0,EB91E714-6315-4A7E-B6BE-3F4A27050C4D/L0/001,
IMG_0763.HEIC,review,utility,2243.3,166.0,53.4,1.91,0.002,0.003,0.197,True,,-1,1,True,3024,4032,12.19,0,23887900-3982-4D9C-8707-8B85A3699F8A/L0/001,
IMG_1304.HEIC,review,noisy,2386.9,110.3,64.8,7.13,0.01,0.014,0.521,False,,-1,1,True,4032,3024,12.19,0,EB3C575A-B0F4-4C25-9554-63E35AC0D516/L0/001,
IMG_1319.HEIC,review,utility,2638.8,143.2,65.5,1.61,0.001,0.005,0.394,True,,-1,1,True,3024,4032,12.19,0,F00D5814-E689-43B3-901D-A91DF7A95E96/L0/001,
IMG_0781.HEIC,review,utility,2714.8,132.3,70.6,1.49,0.009,0.003,0.323,True,,-1,1,True,3024,4032,12.19,0,2F0C0CDF-4E7B-4641-8199-41F7792301B5/L0/001,
IMG_0332.HEIC,review,noisy,2753.8,118.4,62.5,7.58,0.001,0.006,0.688,False,0.484,-1,1,True,4032,3024,12.19,0,197D8052-2C39-4DF4-96F3-9E091AA23A0B/L0/001,
IMG_0270.HEIC,review,noisy,2902.4,131.6,56.0,7.43,0.001,0.006,0.556,False,,-1,1,True,4032,3024,12.19,0,B4E5C6D9-9904-4765-BE50-F5E2D991AA76/L0/001,
IMG_1631.HEIC,review,utility,2991.5,111.8,70.4,4.6,0.0,0.008,0.565,True,,39,3,True,3024,4032,12.19,0,86218338-69D6-46C8-A521-359654CA0B54/L0/001,
IMG_1626.HEIC,review,utility,3248.2,99.5,60.6,4.87,0.002,0.003,0.62,True,,40,2,True,3024,4032,12.19,0,E5D0FA5B-7292-4E09-ABBC-DC83BCAC4ACC/L0/001,
IMG_1210.HEIC,review,utility,3649.1,110.1,69.2,2.2,0.001,0.012,0.445,True,,-1,1,True,4032,3024,12.19,0,43D9733A-CE62-4E6D-8BC0-8348ED15C21D/L0/001,
IMG_0145.HEIC,review,utility,3676.9,131.9,49.1,1.25,0.0,0.009,0.347,True,,-1,1,True,3024,4032,12.19,0,EDEB71CC-C6A0-4E10-9BAE-0335DAD4F3E7/L0/001,
IMG_0557.HEIC,review,noisy,3770.0,107.6,60.3,8.04,0.0,0.002,0.686,False,,152,4,True,4032,3024,12.19,0,A2F9347A-0607-4674-8AC3-450F5A402853/L0/001,
616D891B8DE3E3E4699A514D86A00867.jpg,review,noisy,4404.5,112.5,45.3,7.98,0.0,0.019,0.676,False,0.49,-1,1,True,4056,3040,12.33,0,5BDEAD9E-A225-4EEA-8442-0D8D74F95BC3/L0/001,
IMG_1712.HEIC,review,noisy,4942.8,113.2,66.1,8.65,0.01,0.07,0.297,False,,21,3,True,3024,4032,12.19,0,8DDFA713-D0B1-427A-A206-8F0842E6E075/L0/001,
IMG_0185.HEIC,review,noisy,5358.2,90.1,58.9,8.1,0.005,0.001,0.437,False,,-1,1,True,4032,3024,12.19,0,83D5319B-91E8-4CC9-BE07-B970950A54EB/L0/001,
IMG_0672.HEIC,review,noisy,6244.3,138.3,54.7,7.81,0.0,0.002,0.553,False,,-1,1,True,3024,4032,12.19,0,E56CA922-1881-4930-98E9-062FC5B06EAA/L0/001,
IMG_0564.HEIC,review,noisy,6308.5,101.4,63.5,12.73,0.001,0.002,0.731,False,,-1,1,True,3024,4032,12.19,0,C81929F5-9378-43E1-A2B3-A22689B417BB/L0/001,
IMG_0144.HEIC,review,noisy,6343.6,100.3,76.7,7.71,0.002,0.033,0.377,False,,-1,1,True,3024,4032,12.19,0,2FCEBA67-60BC-4111-BFA5-03F03D905A8C/L0/001,
IMG_1219.HEIC,review,noisy,6768.8,105.7,63.5,7.73,0.007,0.001,0.531,False,,-1,1,True,3024,4032,12.19,0,EBB85E2C-E31E-41A5-B556-62713D265188/L0/001,
IMG_0032.HEIC,review,noisy,7517.2,109.5,63.4,8.16,0.004,0.009,0.646,False,,-1,1,True,4032,3024,12.19,0,83D1A0C6-C3B9-497B-8932-865EBA628E2A/L0/001,
IMG_1927.HEIC,keep,,101.8,128.2,62.6,0.59,0.001,0.0,0.443,False,0.5,-1,1,True,3024,4032,12.19,0,DE04E15E-7C7C-41A6-BF4F-D26EDC4B2DC4/L0/001,
IMG_1894.HEIC,keep,,102.5,156.6,74.6,0.42,0.0,0.273,0.373,False,0.461,5,4,True,2320,3088,7.16,0,3D839A14-2705-47C6-9651-B41F2FD074B5/L0/001,
IMG_1932.HEIC,keep,,103.0,136.7,69.4,0.8,0.002,0.0,0.274,False,,-1,1,True,3024,4032,12.19,0,83659AE3-7675-4A7A-B25A-26617F2A822A/L0/001,
IMG_0665.HEIC,keep,,106.5,145.7,57.4,0.2,0.0,0.0,0.481,False,,-1,1,True,4032,3024,12.19,0,057A5B08-F6C3-4229-B7CD-AEAAA1A97808/L0/001,
IMG_1912.HEIC,keep,,106.8,130.1,72.0,0.86,0.001,0.085,0.329,False,0.438,-1,1,True,3024,4032,12.19,0,8A1F1D3A-3C13-483C-A8BB-7B569F27871B/L0/001,
IMG_1926.HEIC,keep,,109.4,128.9,67.2,0.54,0.005,0.0,0.364,False,0.425,-1,1,True,3024,4032,12.19,0,BA3DC4AB-4E4D-4C02-A8E9-4CFE60EC6A9C/L0/001,
IMG_0432.HEIC,keep,,111.4,155.1,66.4,0.37,0.0,0.001,0.472,False,,-1,1,True,4032,3024,12.19,0,D131F5AE-2D18-42CD-AB5A-72A6D41CF248/L0/001,
IMG_1914.HEIC,keep,,112.0,130.6,52.1,0.73,0.003,0.001,0.491,False,0.626,3,3,True,3024,4032,12.19,0,EA3EDBC6-D1F6-4B1A-89D0-BF806645EBFD/L0/001,
IMG_1267.HEIC,keep,,112.1,82.6,61.1,0.6,0.002,0.003,0.449,False,0.36,-1,1,True,4032,3024,12.19,0,D65A917C-DDA8-4131-BBA5-6ED085837B85/L0/001,
IMG_0984.HEIC,keep,,119.6,139.9,79.7,0.5,0.01,0.168,-0.046,False,,-1,1,True,4032,3024,12.19,0,C8729B98-7F54-422A-A066-672667BC7E51/L0/001,
IMG_1934.HEIC,keep,,120.8,145.6,71.5,0.6,0.0,0.0,0.271,False,0.409,-1,1,True,3024,4032,12.19,0,DDE2E7D0-3FC6-4737-9FED-FDAFD32F342D/L0/001,
IMG_0638.HEIC,keep,,121.2,151.4,54.1,0.4,0.0,0.0,0.509,False,,-1,1,True,4032,3024,12.19,0,AFB44542-58E3-4A45-BC7B-095830E411D6/L0/001,
IMG_1675.HEIC,keep,,122.2,90.7,72.9,0.36,0.002,0.035,0.446,False,0.496,-1,1,True,3024,4032,12.19,0,931FE49B-5ADD-4C4B-B797-81A04B1C39B0/L0/001,
IMG_0206.HEIC,keep,,123.5,87.2,58.8,1.85,0.001,0.017,0.508,False,,-1,1,True,4032,3024,12.19,0,37D1089A-C004-4C98-B03B-5A3B5D3EE094/L0/001,
IMG_1268.HEIC,keep,,123.8,112.7,76.4,1.04,0.0,0.023,0.403,False,,-1,1,True,4032,3024,12.19,0,D4A3BC9A-3B28-48AE-B1C8-29F8D7F2389E/L0/001,
IMG_1674.HEIC,keep,,124.2,97.1,69.4,0.45,0.015,0.027,0.316,False,0.643,-1,1,True,3024,4032,12.19,0,A4695936-5AD4-4CE1-8F56-DEFC9E9F6576/L0/001,
IMG_1667.HEIC,keep,,124.2,100.4,70.7,0.39,0.0,0.005,0.292,False,0.432,-1,1,True,4032,3024,12.19,0,F3541C49-F5BF-45A5-B313-E12CA1A28273/L0/001,
IMG_1935.HEIC,keep,,128.5,133.4,69.1,0.69,0.003,0.0,0.206,False,0.341,-1,1,True,3024,4032,12.19,0,3822B1D4-8A36-4872-8B0B-4622FA73765B/L0/001,
IMG_0985.HEIC,keep,,128.8,111.3,67.4,0.79,0.021,0.011,0.438,False,0.34,-1,1,True,4032,3024,12.19,0,DF562B86-C8BE-4FA4-A4C5-55D221786E1C/L0/001,
IMG_0651.HEIC,keep,,131.1,138.2,56.8,0.36,0.0,0.004,0.561,False,,135,2,True,4032,3024,12.19,0,49E28169-5E6D-4BFE-B7FA-D9C392DD6D11/L0/001,
IMG_1907.HEIC,keep,,132.5,123.0,49.3,0.37,0.0,0.003,0.461,False,0.6,4,3,True,4032,3024,12.19,0,A4332690-4450-4F55-B19E-CD6814653AF4/L0/001,
IMG_0540.HEIC,keep,,132.8,105.8,70.9,0.57,0.006,0.005,0.408,False,,153,2,True,4032,3024,12.19,0,DD437791-9622-4227-9918-908D4BCD2E34/L0/001,
IMG_1399.HEIC,keep,,133.8,145.6,69.8,0.62,0.0,0.127,0.313,False,0.554,50,2,True,4032,3024,12.19,0,5583F034-B0EF-4E41-8913-1020D5B36210/L0/001,
IMG_0977.HEIC,keep,,134.1,133.9,54.7,0.42,0.0,0.0,0.466,False,0.657,-1,1,True,3088,2320,7.16,0,62D8152C-B268-4FBC-AD91-4E3E61B1DAE0/L0/001,
IMG_2622.JPG,keep,,134.5,107.4,56.1,0.68,0.0,0.0,0.605,False,0.32,-1,1,True,3024,4032,12.19,0,3080626E-87CF-44B1-8DEE-12F877B78468/L0/001,
IMG_1925.HEIC,keep,,136.8,118.9,64.3,0.77,0.004,0.003,0.406,False,0.452,-1,1,True,3024,4032,12.19,0,0BB7225C-D7C7-492B-9F04-B22EFA092110/L0/001,
IMG_1931.HEIC,keep,,141.1,136.4,74.9,0.76,0.0,0.068,0.387,False,,-1,1,True,3024,4032,12.19,0,F5329707-DE6D-4247-8A48-D0689FFE4071/L0/001,
IMG_1627.HEIC,keep,,146.3,102.2,67.5,0.69,0.001,0.041,0.397,False,,-1,1,True,4032,3024,12.19,0,66D48E27-788D-4B41-A01F-A5868C971F55/L0/001,
IMG_0677.HEIC,keep,,147.7,115.3,78.1,0.5,0.005,0.076,0.485,False,0.442,-1,1,True,4032,3024,12.19,0,8417A345-EADA-42C5-9295-846993A7A964/L0/001,
IMG_0978.HEIC,keep,,149.9,137.1,56.7,0.5,0.001,0.0,0.602,False,0.651,-1,1,True,3088,2320,7.16,0,9C984BA8-4BB3-4A67-8B31-AF84A9065AF3/L0/001,
IMG_0652.HEIC,keep,,151.2,147.4,61.5,0.31,0.0,0.002,0.448,False,,-1,1,True,4032,3024,12.19,0,4A88AE5D-3F2C-4850-9B6E-F6D94C382931/L0/001,
IMG_0658.HEIC,keep,,153.3,151.3,64.3,0.34,0.0,0.001,0.461,False,,-1,1,True,4032,3024,12.19,0,06A17B7F-982F-446B-AA61-649FA1E0A8E6/L0/001,
IMG_0027.HEIC,keep,,156.2,127.6,57.7,0.49,0.004,0.003,0.479,False,0.58,-1,1,True,3024,4032,12.19,0,F6597CB1-6FB5-435A-B8CB-D2B799534225/L0/001,
IMG_1933.HEIC,keep,,156.3,134.8,69.6,0.49,0.008,0.0,0.385,False,,-1,1,True,3024,4032,12.19,0,3B9F1512-DF55-4A65-B1C3-5C26A3756571/L0/001,
IMG_0695.HEIC,keep,,156.5,104.4,70.8,0.4,0.0,0.047,0.261,False,,-1,1,True,3024,4032,12.19,0,8783ED1E-ACE4-4E1C-B22B-CE8C0A811692/L0/001,
IMG_1671.HEIC,keep,,161.0,103.0,68.6,0.37,0.001,0.017,0.318,False,0.458,-1,1,True,4032,3024,12.19,0,1DFA0849-3697-4B16-8275-B2D67431C7FB/L0/001,
IMG_1677.HEIC,keep,,165.3,104.9,63.1,0.38,0.003,0.021,0.353,False,0.549,-1,1,True,3024,4032,12.19,0,542038F2-967E-4322-A6C4-21F378DEDA3E/L0/001,
IMG_1938.HEIC,keep,,165.9,140.1,71.8,0.58,0.003,0.0,0.349,False,0.539,0,2,True,3024,4032,12.19,0,A7B5B1BA-A927-4418-9F34-FC855220F14F/L0/001,
IMG_0542.HEIC,keep,,166.3,116.0,57.5,0.73,0.025,0.013,0.598,False,,-1,1,True,4032,3024,12.19,0,E98C9C32-EDF8-4B51-95DF-EAD742657723/L0/001,
IMG_0041.HEIC,keep,,167.8,144.8,59.2,0.52,0.002,0.006,0.624,False,,-1,1,True,3024,4032,12.19,0,614B18C2-3DFF-4AB8-BFEC-E9D527F22CBC/L0/001,
IMG_1788.HEIC.jpeg,keep,,169.0,138.1,81.3,0.79,0.0,0.203,0.45,False,0.602,12,2,True,1024,768,0.79,0,C3CBBDA8-C75C-49A5-B1BE-D97EC6F87E3A/L0/001,
IMG_1670.HEIC,keep,,175.0,97.4,68.5,0.36,0.001,0.014,0.41,False,0.513,-1,1,True,4032,3024,12.19,0,51CE92D1-2FF8-45FF-970E-2C6E36979F9B/L0/001,
IMG_1259.HEIC,keep,,175.0,130.9,66.3,0.32,0.0,0.002,0.409,False,,-1,1,True,4032,3024,12.19,0,67FD8D17-7C35-49D4-8934-2037B539638D/L0/001,
IMG_0662.HEIC,keep,,177.5,138.4,70.4,0.3,0.0,0.0,0.526,False,,132,2,True,4032,3024,12.19,0,6F9713CC-C589-4C5A-8FA3-47BADAE11D5A/L0/001,
IMG_0694.HEIC,keep,,180.0,104.2,70.4,0.4,0.0,0.037,0.249,False,,-1,1,True,3024,4032,12.19,0,89A40F58-054E-4A2F-B342-C25DCCAB1F10/L0/001,
IMG_1930.HEIC,keep,,181.8,127.1,74.3,0.68,0.001,0.011,0.431,False,,-1,1,True,3024,4032,12.19,0,F85F61F6-3A73-4E23-93D0-42FC9306CF4D/L0/001,
IMG_1628.HEIC,keep,,183.1,98.7,67.4,0.57,0.001,0.035,0.393,False,,-1,1,True,4032,3024,12.19,0,A85F551A-0292-47A3-9FCB-BD178695E01E/L0/001,
IMG_1682.HEIC,keep,,184.5,92.5,57.6,0.41,0.006,0.005,0.293,False,0.549,-1,1,True,3024,4032,12.19,0,FF27DCE6-235E-4EA6-980B-CA3743DFBBB3/L0/001,
IMG_1269.HEIC,keep,,185.0,109.1,74.9,1.43,0.0,0.006,0.408,False,,-1,1,True,4032,3024,12.19,0,8B55252A-3113-49D5-97A7-85C539E1B58B/L0/001,
IMG_0740.HEIC,keep,,189.5,113.3,76.7,0.48,0.003,0.074,0.484,False,0.555,-1,1,True,2320,3088,7.16,0,156B7132-59F2-4FF1-84F5-0AC648031B94/L0/001,
IMG_1668.HEIC,keep,,190.1,105.9,68.2,0.43,0.003,0.017,0.458,False,0.385,30,2,True,4032,3024,12.19,0,3C20B178-2DCA-468E-802B-E43B5F5E8E29/L0/001,
